filePath|title|words|est_duration
suttas/AN/AN9_15.txt|A Boil Gaṇḍa Sutta|153|1
suttas/AN/AN9_16.txt|Perceptions Saññā Sutta|115|1
suttas/AN/AN9_20.txt|About Velāma Velāma Sutta|1115|7
suttas/AN/AN9_24.txt|Beings Sattā Sutta|294|2
suttas/AN/AN9_25.txt|Discernment Paññā Sutta|226|2
suttas/AN/AN9_31.txt|Step-By-Step Cessation Anupubbanirodha Sutta|170|1
suttas/AN/AN9_32.txt|Dwellings (1) Vihāra Sutta|65|1
suttas/AN/AN9_33.txt|Dwellings (2) Vihāra Sutta|1636|11
suttas/AN/AN9_34.txt|Unbinding Nibbāna Sutta|762|5
suttas/AN/AN9_35.txt|The Cow Gāvī Sutta|1941|13
suttas/AN/AN9_36.txt|Mental Absorption Jhāna Sutta|885|6
suttas/AN/AN9_37.txt|With Ānanda Ānanda Sutta|522|3
suttas/AN/AN9_38.txt|To Two Brahmans Brāhmaṇa Sutta|645|4
suttas/AN/AN9_39.txt|The Devas (About Jhāna) Deva Sutta|666|4
suttas/AN/AN9_40.txt|The Tusker Nāga Sutta|914|6
suttas/AN/AN9_41.txt|To Tapussa (On Renunciation) Tapussa Sutta|2706|18
