filePath|title|words|est_duration
suttas/SN/SN35_189.txt|The Fisherman Bāḷisika Sutta|398|3
suttas/SN/SN35_190.txt|The Milk Sap Tree Khīrarukkha Sutta|798|5
suttas/SN/SN35_191.txt|To Koṭṭhita Koṭṭhita Sutta|868|6
suttas/SN/SN35_193.txt|With Udāyin Udāyī Sutta|422|3
suttas/SN/SN35_197.txt|Vipers Āsīvisa Sutta|861|6
suttas/SN/SN35_198.txt|The Chariot Ratha Sutta|711|5
suttas/SN/SN35_199.txt|The Turtle Kumma Sutta|417|3
suttas/SN/SN35_200.txt|The Log Dārukkhandha Sutta|793|5
suttas/SN/SN35_202.txt|Soggy Avassuta Sutta|1630|11
suttas/SN/SN35_204.txt|The Riddle Tree Kiṁsuka Sutta|954|6
suttas/SN/SN35_205.txt|The Lute Vīṇā Sutta|813|5
suttas/SN/SN35_206.txt|The Six Animals Chappāṇa Sutta|950|6
suttas/SN/SN35_207.txt|The Sheaf Of Barley Yavakalāpi Sutta|899|6
suttas/SN/SN36_4.txt|The Bottomless Chasm Pātāla Sutta|222|1
suttas/SN/SN36_6.txt|The Arrow Sallattha Sutta|807|5
suttas/SN/SN36_7.txt|The Sick Ward Gelañña Sutta|901|6
suttas/SN/SN36_11.txt|Alone Rahogata Sutta|665|4
suttas/SN/SN36_19.txt|Pañcakaṅga Pañcakaṅga Sutta|1565|10
suttas/SN/SN36_21.txt|To Sivaka Sivaka Sutta|450|3
suttas/SN/SN36_22.txt|The One-Hundred-And-Eight Exposition Aṭṭhasata Sutta|265|2
suttas/SN/SN36_23.txt|To A Certain Bhikkhu Bhikkhu Sutta|237|2
suttas/SN/SN36_31.txt|Not Of The Flesh Nirāmisa Sutta|828|6
suttas/SN/SN37_34.txt|Growth Vaḍḍhinā Sutta|136|1
suttas/SN/SN38_1.txt|Unbinding Nibbāna Sutta|189|1
suttas/SN/SN38_2.txt|Arahantship Arahatta Sutta|189|1
suttas/SN/SN38_3.txt|A Speaker Of Dhamma Dhammavādin Sutta|318|2
suttas/SN/SN38_4.txt|With What Purpose? Kimatthiya Sutta|210|1
suttas/SN/SN38_5.txt|Assurance Assāsa Sutta|225|2
suttas/SN/SN38_6.txt|Foremost Assurance Paramassāsa Sutta|241|2
suttas/SN/SN38_7.txt|Feeling Vedanā Sutta|208|1
suttas/SN/SN38_8.txt|Effluent Āsava Sutta|195|1
suttas/SN/SN38_9.txt|Ignorance Avijjā Sutta|216|1
suttas/SN/SN38_10.txt|Craving Taṇhā Sutta|192|1
suttas/SN/SN38_11.txt|Flood Ogha Sutta|202|1
suttas/SN/SN38_12.txt|Clinging Upādāna Sutta|201|1
suttas/SN/SN38_13.txt|Becoming Bhava Sutta|194|1
suttas/SN/SN38_14.txt|Stress Dukkha Sutta|218|1
suttas/SN/SN38_15.txt|Self-Identification Sakkāya Sutta|207|1
